record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,form_1_timestamp,form_1_complete,cihaz_kullanm_gnl_timestamp,wearlog_type,wearlog_event,wearlog_off,reason,wearlog_on,wearlog_bed,radius,wearlog_bag,wearlog_place,wearlog_motion,wearlog_past,wearlog_bp,wearlog_past_off,wearlog_past_on,wearlog_past_sleep,radius_past_time,radius_past,radius_past_back,wearlog_past_bag,wearlog_past_location,wearlog_past_motion,uuid,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,cihaz_kullanm_gnl_complete
IZTECH_S015,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IZTECH_S015,cihaz_kullanm_gnl,2,,,,,1,,,,,,,,,,5,,,,,,,,,,,827F9CE0-246A-11F0-BC63-EB2EFA88FCE9,"2025-04-28 22:53:52","2025-04-28 22:54:08",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""15.8.1"",    ""syncdate"": ""2025-04-28 22:54:08"",    ""utcTime"": ""2025-04-28 19:53:52.302198Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.3.0"",    ""buildnumber"": ""164"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone8,1"",    ""percentComplete"": ""10""  }",result.zip,2
IZTECH_S015,cihaz_kullanm_gnl,3,,,,,0,2,,,,"2025-04-28 23:57",,,,,,,,,,,,,,,,70F811B0-2473-11F0-BC63-EB2EFA88FCE9,"2025-04-28 23:57:48","2025-04-28 23:58:13",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""15.8.1"",    ""syncdate"": ""2025-04-28 23:58:14"",    ""utcTime"": ""2025-04-28 20:57:48.362964Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.3.0"",    ""buildnumber"": ""164"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone8,1"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S015,cihaz_kullanm_gnl,4,,,,,0,1,,,"2025-04-29 12:34",,,,,,,,,,,,,,,,,3B6E92C0-24DD-11F0-BC63-EB2EFA88FCE9,"2025-04-29 12:35:05","2025-04-29 12:35:35",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""15.8.1"",    ""syncdate"": ""2025-04-29 12:35:35"",    ""utcTime"": ""2025-04-29 09:35:05.196627Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.3.0"",    ""buildnumber"": ""164"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone8,1"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S015,cihaz_kullanm_gnl,5,,,,,0,0,"2025-04-29 15:19",2,,,,1,,0,,,,,,,,,,,,36BE80C0-24F4-11F0-BC63-EB2EFA88FCE9,"2025-04-29 15:19:35","2025-04-29 15:20:03",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""15.8.1"",    ""syncdate"": ""2025-04-29 15:20:04"",    ""utcTime"": ""2025-04-29 12:19:35.756881Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.3.0"",    ""buildnumber"": ""164"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone8,1"",    ""percentComplete"": ""29""  }",result.zip,2
IZTECH_S015,cihaz_kullanm_gnl,6,,,,,0,1,,,"2025-04-29 15:56",,,,,,,,,,,,,,,,,49B1C890-24F9-11F0-BC63-EB2EFA88FCE9,"2025-04-29 15:55:55","2025-04-29 15:56:07",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""15.8.1"",    ""syncdate"": ""2025-04-29 15:56:08"",    ""utcTime"": ""2025-04-29 12:55:55.033742Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.3.0"",    ""buildnumber"": ""164"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone8,1"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S015,cihaz_kullanm_gnl,7,,,,,0,2,,,,"2025-04-30 00:30",,,,,,,,,,,,,,,,2D8A0F90-2541-11F0-BC63-EB2EFA88FCE9,"2025-04-30 00:30:31","2025-04-30 00:30:51",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""15.8.1"",    ""syncdate"": ""2025-04-30 00:30:52"",    ""utcTime"": ""2025-04-29 21:30:31.561132Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.3.0"",    ""buildnumber"": ""164"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone8,1"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S015,cihaz_kullanm_gnl,8,,,,,0,1,,,"2025-04-30 11:47",,,,,,,,,,,,,,,,,1701BBB0-25A0-11F0-AAC4-B7D6D88A68DE,"2025-04-30 11:49:55","2025-04-30 11:50:15",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""15.8.1"",    ""syncdate"": ""2025-04-30 11:50:15"",    ""utcTime"": ""2025-04-30 08:49:55.947841Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.3.0"",    ""buildnumber"": ""164"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone8,1"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S015,cihaz_kullanm_gnl,9,,,,,0,0,"2025-04-30 17:01",2,,,,1,,0,,,,,,,,,,,,A2765C20-25CB-11F0-AAC4-B7D6D88A68DE,"2025-04-30 17:01:38","2025-04-30 17:02:09",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""15.8.1"",    ""syncdate"": ""2025-04-30 17:02:10"",    ""utcTime"": ""2025-04-30 14:01:38.274058Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.3.0"",    ""buildnumber"": ""164"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone8,1"",    ""percentComplete"": ""29""  }",result.zip,2
IZTECH_S015,cihaz_kullanm_gnl,10,,,,,0,1,,,"2025-04-30 18:01",,,,,,,,,,,,,,,,,EEA2CFE0-25D3-11F0-AAC4-B7D6D88A68DE,"2025-04-30 18:01:02","2025-04-30 18:01:15",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""15.8.1"",    ""syncdate"": ""2025-04-30 18:01:15"",    ""utcTime"": ""2025-04-30 15:01:02.045925Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.3.0"",    ""buildnumber"": ""164"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone8,1"",    ""percentComplete"": ""15""  }",result.zip,2
