record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,form_1_timestamp,form_1_complete,cihaz_kullanm_gnl_timestamp,wearlog_type,wearlog_event,wearlog_off,reason,wearlog_on,wearlog_bed,radius,wearlog_bag,wearlog_place,wearlog_motion,wearlog_past,wearlog_bp,wearlog_past_off,wearlog_past_on,wearlog_past_sleep,radius_past_time,radius_past,radius_past_back,wearlog_past_bag,wearlog_past_location,wearlog_past_motion,uuid,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,cihaz_kullanm_gnl_complete
IZTECH_S010,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IZTECH_S010,cihaz_kullanm_gnl,2,,,,,1,,,,,,,,,,5,,,,,,,,,,,EC36EF80-191B-11F0-A418-E39AA8F010DA,"2025-04-14 13:33:36","2025-04-14 13:33:56",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-14 13:33:57"",    ""utcTime"": ""2025-04-14 10:33:36.632540Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone15,4"",    ""percentComplete"": ""10""  }",result.zip,2
IZTECH_S010,cihaz_kullanm_gnl,3,,,,,0,0,"2025-04-14 19:08",0,,,,1,,0,,,,,,,,,,,,B5A1F5D0-194A-11F0-A4CB-C303254F7B63,"2025-04-14 19:08:31","2025-04-14 19:09:36",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-14 19:09:36"",    ""utcTime"": ""2025-04-14 16:08:31.405800Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone15,4"",    ""percentComplete"": ""29""  }",result.zip,2
IZTECH_S010,cihaz_kullanm_gnl,4,,,,,0,1,,,"2025-04-14 20:24",,,,,,,,,,,,,,,,,58322040-1955-11F0-A4CB-C303254F7B63,"2025-04-14 20:24:39","2025-04-14 20:25:03",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-14 20:25:04"",    ""utcTime"": ""2025-04-14 17:24:39.108883Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone15,4"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S010,cihaz_kullanm_gnl,5,,,,,0,2,,,,"2025-04-15 00:45",,,,,,,,,,,,,,,,C02801F0-1979-11F0-973F-5DE82022AFF0,"2025-04-15 00:45:15","2025-04-15 00:45:53",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-15 00:45:53"",    ""utcTime"": ""2025-04-14 21:45:15.407340Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone15,4"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S010,cihaz_kullanm_gnl,6,,,,,0,1,,,"2025-04-15 08:40",,,,,,,,,,,,,,,,,2F004BE0-19BC-11F0-AA8B-992BF9D88003,"2025-04-15 08:40:48","2025-04-15 08:41:24",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-15 08:41:25"",    ""utcTime"": ""2025-04-15 05:40:48.158553Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone15,4"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S010,cihaz_kullanm_gnl,7,,,,,0,0,"2025-04-15 18:50",0,,,,1,,0,,,,,,,,,,,,6A304580-1A11-11F0-8ED9-7110BD6A45C6,"2025-04-15 18:50:54","2025-04-15 18:51:17",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-15 18:51:18"",    ""utcTime"": ""2025-04-15 15:50:54.680247Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone15,4"",    ""percentComplete"": ""29""  }",result.zip,2
IZTECH_S010,cihaz_kullanm_gnl,8,,,,,0,1,,,"2025-04-15 20:00",,,,,,,,,,,,,,,,,132B7660-1A1B-11F0-B91C-DF2F475541B0,"2025-04-15 20:00:03","2025-04-15 20:00:20",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-15 20:00:20"",    ""utcTime"": ""2025-04-15 17:00:03.654583Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone15,4"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S010,cihaz_kullanm_gnl,9,,,,,0,2,,,,"2025-04-16 01:45",,,,,,,,,,,,,,,,766FE780-1A4B-11F0-82C7-B936C5D07119,"2025-04-16 01:46:26","2025-04-16 01:46:45",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-16 01:46:46"",    ""utcTime"": ""2025-04-15 22:46:26.040461Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone15,4"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S010,cihaz_kullanm_gnl,10,,,,,0,1,,,"2025-04-16 09:45",,,,,,,,,,,,,,,,,8CC36820-1A8E-11F0-A156-1795F1106A88,"2025-04-16 09:46:39","2025-04-16 09:46:58",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-16 09:46:59"",    ""utcTime"": ""2025-04-16 06:46:39.778045Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone15,4"",    ""percentComplete"": ""15""  }",result.zip,2
