record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,form_1_timestamp,form_1_complete,cihaz_kullanm_gnl_timestamp,wearlog_type,wearlog_event,wearlog_off,reason,wearlog_on,wearlog_bed,radius,wearlog_bag,wearlog_place,wearlog_motion,wearlog_past,wearlog_bp,wearlog_past_off,wearlog_past_on,wearlog_past_sleep,radius_past_time,radius_past,radius_past_back,wearlog_past_bag,wearlog_past_location,wearlog_past_motion,uuid,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,cihaz_kullanm_gnl_complete
IZTECH_S006,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IZTECH_S006,cihaz_kullanm_gnl,2,,,,,1,,,,,,,,,,5,,,,,,,,,,,BE10E360-ED27-11EF-A613-D3C4AF4EB08D,"2025-02-17 15:07:22","2025-02-17 15:07:46",,1,"{    ""devicemanufacturer"": ""TECNO"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-02-17 15:07:46"",    ""utcTime"": ""2025-02-17 12:07:22.006481Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.1.8"",    ""buildnumber"": ""153"",    ""configversion"": ""9"",    ""devicemodel"": ""TECNO KI7"",    ""percentComplete"": ""10""  }",result.zip,2
IZTECH_S006,cihaz_kullanm_gnl,3,,,,,0,0,"2025-02-17 23:30",2,,,,1,,0,,,,,,,,,,,,E8B92280-ED6D-11EF-A613-D3C4AF4EB08D,"2025-02-17 23:29:38","2025-02-17 23:30:56",,1,"{    ""devicemanufacturer"": ""TECNO"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-02-17 23:30:57"",    ""utcTime"": ""2025-02-17 20:29:38.344619Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.1.8"",    ""buildnumber"": ""153"",    ""configversion"": ""9"",    ""devicemodel"": ""TECNO KI7"",    ""percentComplete"": ""29""  }",result.zip,2
IZTECH_S006,cihaz_kullanm_gnl,4,,,,,0,2,,,,"2025-02-18 00:17",,,,,,,,,,,,,,,,8634C810-ED74-11EF-A613-D3C4AF4EB08D,"2025-02-18 00:16:59","2025-02-18 00:17:25",,1,"{    ""devicemanufacturer"": ""TECNO"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-02-18 00:17:26"",    ""utcTime"": ""2025-02-17 21:16:59.537772Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.1.8"",    ""buildnumber"": ""153"",    ""configversion"": ""9"",    ""devicemodel"": ""TECNO KI7"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S006,cihaz_kullanm_gnl,5,,,,,0,1,,,"2025-02-18 07:30",,,,,,,,,,,,,,,,,59710C70-EDB1-11EF-A613-D3C4AF4EB08D,"2025-02-18 07:32:23","2025-02-18 07:33:02",,1,"{    ""devicemanufacturer"": ""TECNO"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-02-18 07:33:02"",    ""utcTime"": ""2025-02-18 04:32:23.735701Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.1.8"",    ""buildnumber"": ""153"",    ""configversion"": ""9"",    ""devicemodel"": ""TECNO KI7"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S006,cihaz_kullanm_gnl,6,,,,,0,0,"2025-02-18 23:10",2,,,,1,,0,,,,,,,,,,,,8B7CB290-EE34-11EF-90D9-E90BA3013CC1,"2025-02-18 23:11:31","2025-02-18 23:12:47",,1,"{    ""devicemanufacturer"": ""TECNO"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-02-18 23:12:47"",    ""utcTime"": ""2025-02-18 20:11:31.769273Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.1.8"",    ""buildnumber"": ""153"",    ""configversion"": ""9"",    ""devicemodel"": ""TECNO KI7"",    ""percentComplete"": ""29""  }",result.zip,2
IZTECH_S006,cihaz_kullanm_gnl,7,,,,,0,2,,,,"2025-02-18 23:59",,,,,,,,,,,,,,,,42EE2840-EE3B-11EF-90D9-E90BA3013CC1,"2025-02-18 23:59:36","2025-02-19 00:00:08",,1,"{    ""devicemanufacturer"": ""TECNO"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-02-19 00:00:08"",    ""utcTime"": ""2025-02-18 20:59:36.516795Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.1.8"",    ""buildnumber"": ""153"",    ""configversion"": ""9"",    ""devicemodel"": ""TECNO KI7"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S006,cihaz_kullanm_gnl,8,,,,,0,1,,,"2025-02-19 07:20",,,,,,,,,,,,,,,,,27526720-EE79-11EF-AFFC-533F10989DB2,"2025-02-19 07:22:38","2025-02-19 07:22:58",,1,"{    ""devicemanufacturer"": ""TECNO"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-02-19 07:22:59"",    ""utcTime"": ""2025-02-19 04:22:38.994122Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.1.8"",    ""buildnumber"": ""153"",    ""configversion"": ""9"",    ""devicemodel"": ""TECNO KI7"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S006,cihaz_kullanm_gnl,9,,,,,0,2,,,,"2025-02-20 00:09",,,,,,,,,,,,,,,,B7BDF810-EF05-11EF-99A5-33D09723C726,"2025-02-20 00:08:50","2025-02-20 00:09:09",,1,"{    ""devicemanufacturer"": ""TECNO"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-02-20 00:09:09"",    ""utcTime"": ""2025-02-19 21:08:50.833712Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.1.8"",    ""buildnumber"": ""153"",    ""configversion"": ""9"",    ""devicemodel"": ""TECNO KI7"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S006,cihaz_kullanm_gnl,10,,,,,0,1,,,"2025-02-20 08:00",,,,,,,,,,,,,,,,,7B1130F0-EF49-11EF-99A5-33D09723C726,"2025-02-20 08:13:54","2025-02-20 08:14:13",,1,"{    ""devicemanufacturer"": ""TECNO"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-02-20 08:14:13"",    ""utcTime"": ""2025-02-20 05:13:54.815763Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.1.8"",    ""buildnumber"": ""153"",    ""configversion"": ""9"",    ""devicemodel"": ""TECNO KI7"",    ""percentComplete"": ""15""  }",result.zip,2
