record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,form_1_timestamp,form_1_complete,cihaz_kullanm_gnl_timestamp,wearlog_type,wearlog_event,wearlog_off,reason,wearlog_on,wearlog_bed,radius,wearlog_bag,wearlog_place,wearlog_motion,wearlog_past,wearlog_bp,wearlog_past_off,wearlog_past_on,wearlog_past_sleep,radius_past_time,radius_past,radius_past_back,wearlog_past_bag,wearlog_past_location,wearlog_past_motion,uuid,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,cihaz_kullanm_gnl_complete
IZTECH_S017,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IZTECH_S017,cihaz_kullanm_gnl,2,,,,,1,,,,,,,,,,5,,,,,,,,,,,B0BD7FF0-3A27-11F0-9B5E-25B6E8120A87,"2025-05-26 14:50:59","2025-05-26 14:51:25",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""15"",    ""syncdate"": ""2025-05-26 14:51:25"",    ""utcTime"": ""2025-05-26 11:50:59.183475Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.3.2"",    ""buildnumber"": ""171"",    ""configversion"": ""9"",    ""devicemodel"": ""SM-S911B"",    ""percentComplete"": ""10""  }",result.zip,2
IZTECH_S017,cihaz_kullanm_gnl,3,,,,,0,2,,,,"2025-05-27 02:25",,,,,,,,,,,,,,,,A820A3C0-3A88-11F0-96DB-519B98560F42,"2025-05-27 02:25:05","2025-05-27 02:25:58",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""15"",    ""syncdate"": ""2025-05-27 02:25:59"",    ""utcTime"": ""2025-05-26 23:25:05.916952Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.3.2"",    ""buildnumber"": ""171"",    ""configversion"": ""9"",    ""devicemodel"": ""SM-S911B"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S017,cihaz_kullanm_gnl,4,,,,,0,1,,,"2025-05-27 09:02",,,,,,,,,,,,,,,,,191BA7A0-3AC0-11F0-96DB-519B98560F42,"2025-05-27 09:01:57","2025-05-27 09:02:33",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""15"",    ""syncdate"": ""2025-05-27 09:02:34"",    ""utcTime"": ""2025-05-27 06:01:57.786838Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.3.2"",    ""buildnumber"": ""171"",    ""configversion"": ""9"",    ""devicemodel"": ""SM-S911B"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S017,cihaz_kullanm_gnl,5,,,,,0,0,"2025-05-27 23:18",2,,,,1,,0,,,,,,,,,,,,CE6C00B0-3B37-11F0-9BF7-7FB1F88CEC10,"2025-05-27 23:18:52","2025-05-27 23:20:12",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""15"",    ""syncdate"": ""2025-05-27 23:20:13"",    ""utcTime"": ""2025-05-27 20:18:52.090982Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.3.2"",    ""buildnumber"": ""171"",    ""configversion"": ""9"",    ""devicemodel"": ""SM-S911B"",    ""percentComplete"": ""29""  }",result.zip,2
IZTECH_S017,cihaz_kullanm_gnl,6,,,,,1,,,,,,,,,,1,1,,"2025-05-27 23:40",,,,,,,,27C9C3E0-3B42-11F0-984C-D55520FFAE6D,"2025-05-28 00:32:56","2025-05-28 00:35:19",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""15"",    ""syncdate"": ""2025-05-28 00:35:19"",    ""utcTime"": ""2025-05-27 21:32:56.990199Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.3.2"",    ""buildnumber"": ""171"",    ""configversion"": ""9"",    ""devicemodel"": ""SM-S911B"",    ""percentComplete"": ""20""  }",result.zip,2
IZTECH_S017,cihaz_kullanm_gnl,7,,,,,0,2,"2025-05-28 00:45",,,"2025-05-28 00:45",,,,,,,,,,,,,,,,DC358CF0-3B43-11F0-984C-D55520FFAE6D,"2025-05-28 00:45:09","2025-05-28 00:46:02",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""15"",    ""syncdate"": ""2025-05-28 00:46:02"",    ""utcTime"": ""2025-05-27 21:45:09.182997Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.3.2"",    ""buildnumber"": ""171"",    ""configversion"": ""9"",    ""devicemodel"": ""SM-S911B"",    ""percentComplete"": ""20""  }",result.zip,2
IZTECH_S017,cihaz_kullanm_gnl,8,,,,,0,1,,,"2025-05-28 08:42",,,,,,,,,,,,,,,,,4ECB5410-3B86-11F0-984C-D55520FFAE6D,"2025-05-28 08:40:48","2025-05-28 08:42:13",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""15"",    ""syncdate"": ""2025-05-28 08:42:13"",    ""utcTime"": ""2025-05-28 05:40:48.209246Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.3.2"",    ""buildnumber"": ""171"",    ""configversion"": ""9"",    ""devicemodel"": ""SM-S911B"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S017,cihaz_kullanm_gnl,9,,,,,0,2,,,,"2025-05-29 00:52",,,,,,,,,,,,,,,,FBFBF400-3C0D-11F0-94C7-7938E8B3581A,"2025-05-29 00:52:00","2025-05-29 00:52:18",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""15"",    ""syncdate"": ""2025-05-29 00:52:19"",    ""utcTime"": ""2025-05-28 21:52:00.832042Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.3.2"",    ""buildnumber"": ""171"",    ""configversion"": ""9"",    ""devicemodel"": ""SM-S911B"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S017,cihaz_kullanm_gnl,10,,,,,0,1,,,"2025-05-29 08:49",,,,,,,,,,,,,,,,,A8B09380-3C50-11F0-94C7-7938E8B3581A,"2025-05-29 08:49:17","2025-05-29 08:49:34",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""15"",    ""syncdate"": ""2025-05-29 08:49:35"",    ""utcTime"": ""2025-05-29 05:49:17.368812Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.3.2"",    ""buildnumber"": ""171"",    ""configversion"": ""9"",    ""devicemodel"": ""SM-S911B"",    ""percentComplete"": ""15""  }",result.zip,2
