record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,form_1_timestamp,form_1_complete,cihaz_kullanm_gnl_timestamp,wearlog_type,wearlog_event,wearlog_off,reason,wearlog_on,wearlog_bed,radius,wearlog_bag,wearlog_place,wearlog_motion,wearlog_past,wearlog_bp,wearlog_past_off,wearlog_past_on,wearlog_past_sleep,radius_past_time,radius_past,radius_past_back,wearlog_past_bag,wearlog_past_location,wearlog_past_motion,uuid,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,cihaz_kullanm_gnl_complete
IZTECH_S011,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IZTECH_S011,cihaz_kullanm_gnl,2,,,,,1,,,,,,,,,,5,,,,,,,,,,,1C4C6730-192C-11F0-ABDA-A1BEAED45EDA,"2025-04-14 15:29:29","2025-04-14 15:29:57",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-14 15:29:57"",    ""utcTime"": ""2025-04-14 12:29:29.251359Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone12,5"",    ""percentComplete"": ""10""  }",result.zip,2
IZTECH_S011,cihaz_kullanm_gnl,3,,,,,0,2,,,,"2025-04-15 01:59",,,,,,,,,,,,,,,,453DC960-1984-11F0-9C58-D1258D28058D,"2025-04-15 02:00:33","2025-04-15 02:01:39",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-15 02:01:39"",    ""utcTime"": ""2025-04-14 23:00:33.654819Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone12,5"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S011,cihaz_kullanm_gnl,4,,,,,0,1,,,"2025-04-15 09:00",,,,,,,,,,,,,,,,,2558A620-19BF-11F0-B787-97C8397C703B,"2025-04-15 09:02:00","2025-04-15 09:02:25",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-15 09:02:26"",    ""utcTime"": ""2025-04-15 06:02:00.450073Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone12,5"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S011,cihaz_kullanm_gnl,5,,,,,0,2,,,,"2025-04-16 01:31",,,,,,,,,,,,,,,,51357CC0-1A49-11F0-A4C2-B1EA2F34D049,"2025-04-16 01:31:04","2025-04-16 01:31:30",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-16 01:31:30"",    ""utcTime"": ""2025-04-15 22:31:04.588612Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone12,5"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S011,cihaz_kullanm_gnl,6,,,,,0,1,,,"2025-04-16 08:00",,,,,,,,,,,,,,,,,E688A910-1A7F-11F0-8834-F39771D9C96D,"2025-04-16 08:01:47","2025-04-16 08:02:11",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-16 08:02:11"",    ""utcTime"": ""2025-04-16 05:01:47.937258Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone12,5"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S011,cihaz_kullanm_gnl,7,,,,,0,0,"2025-04-16 22:50",2,,,,1,,0,,,,,,,,,,,,1858F810-1AFC-11F0-8BBE-070DB6550127,"2025-04-16 22:50:49","2025-04-16 22:51:13",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-16 22:51:13"",    ""utcTime"": ""2025-04-16 19:50:49.105569Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone12,5"",    ""percentComplete"": ""29""  }",result.zip,2
IZTECH_S011,cihaz_kullanm_gnl,8,,,,,0,1,,,"2025-04-16 23:33",,,,,,,,,,,,,,,,,0E81AF70-1B02-11F0-8377-11172B5D4337,"2025-04-16 23:33:29","2025-04-16 23:33:41",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-16 23:33:42"",    ""utcTime"": ""2025-04-16 20:33:29.575396Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone12,5"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S011,cihaz_kullanm_gnl,9,,,,,0,2,,,,"2025-04-17 01:14",,,,,,,,,,,,,,,,1EDC0DD0-1B10-11F0-AB4E-091245D0ADE0,"2025-04-17 01:14:09","2025-04-17 01:14:28",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-17 01:14:28"",    ""utcTime"": ""2025-04-16 22:14:09.965505Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone12,5"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S011,cihaz_kullanm_gnl,10,,,,,0,1,,,"2025-04-17 08:13",,,,,,,,,,,,,,,,,AFDC0FD0-1B4A-11F0-A2D4-85563E0901C1,"2025-04-17 08:13:24","2025-04-17 08:13:41",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-17 08:13:42"",    ""utcTime"": ""2025-04-17 05:13:24.045748Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone12,5"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S011,cihaz_kullanm_gnl,11,,,,,0,2,,,,"2025-04-18 01:16",,,,,,,,,,,,,,,,A75082D0-1BD9-11F0-B8A8-098C2C1B039C,"2025-04-18 01:16:47","2025-04-18 01:17:00",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-18 01:17:00"",    ""utcTime"": ""2025-04-17 22:16:47.741522Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone12,5"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S011,cihaz_kullanm_gnl,12,,,,,0,1,,,"2025-04-18 08:07",,,,,,,,,,,,,,,,,0357D6D0-1C13-11F0-9374-0B673A218059,"2025-04-18 08:07:23","2025-04-18 08:07:41",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-18 08:07:41"",    ""utcTime"": ""2025-04-18 05:07:23.452958Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone12,5"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S011,cihaz_kullanm_gnl,13,,,,,0,0,"2025-04-18 13:16",4,,,,1,,0,,,,,,,,,,,,36D95C10-1C3E-11F0-A756-9F169BEF60FC,"2025-04-18 13:16:38","2025-04-18 13:17:01",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-18 13:17:01"",    ""utcTime"": ""2025-04-18 10:16:38.225496Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone12,5"",    ""percentComplete"": ""29""  }",result.zip,2
IZTECH_S011,cihaz_kullanm_gnl,14,,,,,0,1,,,"2025-04-18 14:12",,,,,,,,,,,,,,,,,053A7150-1C46-11F0-9F09-B714F038BC23,"2025-04-18 14:12:30","2025-04-18 14:12:47",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-18 14:12:47"",    ""utcTime"": ""2025-04-18 11:12:30.949308Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone12,5"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S011,cihaz_kullanm_gnl,15,,,,,0,2,,,,"2025-04-19 03:30",,,,,,,,,,,,,,,,6C9D93D0-1CB5-11F0-AECC-9B59DE7B86E9,"2025-04-19 03:29:58","2025-04-19 03:30:14",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-19 03:30:14"",    ""utcTime"": ""2025-04-19 00:29:58.541175Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone12,5"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S011,cihaz_kullanm_gnl,16,,,,,1,,,,,,,,,,1,1,,"2025-04-19 10:03",,,,,,,,9E3234D0-1CEE-11F0-B3E1-A9E85B3BF97F,"2025-04-19 10:19:23","2025-04-19 10:19:40",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-19 10:19:41"",    ""utcTime"": ""2025-04-19 07:19:23.036923Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone12,5"",    ""percentComplete"": ""20""  }",result.zip,2
IZTECH_S011,cihaz_kullanm_gnl,17,,,,,0,2,,,,"2025-04-20 03:20",,,,,,,,,,,,,,,,4C35FF10-1D7D-11F0-828D-E9C9650C5271,"2025-04-20 03:20:43","2025-04-20 03:20:59",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-20 03:21:00"",    ""utcTime"": ""2025-04-20 00:20:43.521863Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone12,5"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S011,cihaz_kullanm_gnl,18,,,,,1,,,,,,,,,,1,1,,"2025-04-20 10:28",,,,,,,,7776CE50-1DBB-11F0-A2C3-6B78EDF1CBA0,"2025-04-20 10:45:44","2025-04-20 10:46:03",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-20 10:46:03"",    ""utcTime"": ""2025-04-20 07:45:44.885756Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone12,5"",    ""percentComplete"": ""20""  }",result.zip,2
IZTECH_S011,cihaz_kullanm_gnl,19,,,,,0,0,"2025-04-20 11:38",2,,,,1,,0,,,,,,,,,,,,C0E85D40-1DC2-11F0-818A-21543A710476,"2025-04-20 11:37:54","2025-04-20 11:38:11",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-20 11:38:11"",    ""utcTime"": ""2025-04-20 08:37:54.579982Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone12,5"",    ""percentComplete"": ""29""  }",result.zip,2
IZTECH_S011,cihaz_kullanm_gnl,20,,,,,0,2,,,,"2025-04-21 02:09",,,,,,,,,,,,,,,,8C4A5C80-1E3C-11F0-83D5-DD932EF6A6FD,"2025-04-21 02:09:44","2025-04-21 02:09:56",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-21 02:09:57"",    ""utcTime"": ""2025-04-20 23:09:44.904578Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone12,5"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S011,cihaz_kullanm_gnl,21,,,,,1,,,,,,,,,,1,1,,"2025-04-21 08:10",,,,,,,,8CEF90D0-1E76-11F0-8209-1BE6A26E6E88,"2025-04-21 09:04:56","2025-04-21 09:05:17",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-21 09:05:18"",    ""utcTime"": ""2025-04-21 06:04:56.797530Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone12,5"",    ""percentComplete"": ""20""  }",result.zip,2
IZTECH_S011,cihaz_kullanm_gnl,22,,,,,0,6,,,,,,,,,,,,,,,,,,,,DE05F700-1E82-11F0-8180-534B0DAB6117,"2025-04-21 10:33:06","2025-04-21 10:33:18",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-21 10:33:18"",    ""utcTime"": ""2025-04-21 07:33:06.800819Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.2.2"",    ""buildnumber"": ""162"",    ""configversion"": ""9"",    ""devicemodel"": ""iPhone12,5"",    ""percentComplete"": ""10""  }",result.zip,2
