record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,form_1_timestamp,form_1_complete,cihaz_kullanm_gnl_timestamp,wearlog_type,wearlog_event,wearlog_off,reason,wearlog_on,wearlog_bed,radius,wearlog_bag,wearlog_place,wearlog_motion,wearlog_past,wearlog_bp,wearlog_past_off,wearlog_past_on,wearlog_past_sleep,radius_past_time,radius_past,radius_past_back,wearlog_past_bag,wearlog_past_location,wearlog_past_motion,uuid,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,cihaz_kullanm_gnl_complete
IZTECH_S003,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IZTECH_S003,cihaz_kullanm_gnl,2,,,,,1,,,,,,,,,,5,,,,,,,,,,,55ECE520-CC3B-11EF-BC4B-C3354912D005,"2025-01-06 17:34:28","2025-01-06 17:34:47",,1,"{    ""devicemanufacturer"": ""Xiaomi"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""syncdate"": ""2025-01-06 17:34:47"",    ""utcTime"": ""2025-01-06 14:34:28.850350Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""9"",    ""devicemodel"": ""M2003J15SC"",    ""percentComplete"": ""10""  }",result.zip,2
IZTECH_S003,cihaz_kullanm_gnl,3,,,,,0,2,,,,"2025-01-07 01:41",,,,,,,,,,,,,,,,311D6E60-CC7F-11EF-A09F-DFD08C3896F8,"2025-01-07 01:40:12","2025-01-07 01:41:35",,1,"{    ""devicemanufacturer"": ""Xiaomi"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""syncdate"": ""2025-01-07 01:41:36"",    ""utcTime"": ""2025-01-06 22:40:12.870085Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""9"",    ""devicemodel"": ""M2003J15SC"",    ""percentComplete"": ""20""  }",result.zip,2
IZTECH_S003,cihaz_kullanm_gnl,4,,,,,0,1,,,"2025-01-07 09:24",,,,,,,,,,,,,,,,,049FBFA0-CCC0-11EF-8A90-699193438816,"2025-01-07 09:24:15","2025-01-07 09:24:48",,1,"{    ""devicemanufacturer"": ""Xiaomi"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""syncdate"": ""2025-01-07 09:24:48"",    ""utcTime"": ""2025-01-07 06:24:15.514558Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""9"",    ""devicemodel"": ""M2003J15SC"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S003,cihaz_kullanm_gnl,5,,,,,0,1,,,"2025-01-08 10:10",,,,,,,,,,,,,,,,,25C0ED00-CD90-11EF-BC9A-9D82F55F366A,"2025-01-08 10:14:06","2025-01-08 10:14:36",,1,"{    ""devicemanufacturer"": ""Xiaomi"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""syncdate"": ""2025-01-08 10:14:36"",    ""utcTime"": ""2025-01-08 07:14:06.416230Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""9"",    ""devicemodel"": ""M2003J15SC"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S003,cihaz_kullanm_gnl,7,,,,,0,2,,,,"2025-01-09 01:51",,,,,,,,,,,,,,,,E61D0750-CE12-11EF-8162-4DE8AB442856,"2025-01-09 01:50:03","2025-01-09 01:51:13",,1,"{    ""devicemanufacturer"": ""Xiaomi"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""syncdate"": ""2025-01-09 01:51:13"",    ""utcTime"": ""2025-01-08 22:50:03.717426Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""9"",    ""devicemodel"": ""M2003J15SC"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S003,cihaz_kullanm_gnl,8,,,,,0,1,,,"2025-01-09 10:13",,,,,,,,,,,,,,,,,25C9FB60-CE59-11EF-9B89-4FC634A3EEEB,"2025-01-09 10:12:55","2025-01-09 10:13:16",,1,"{    ""devicemanufacturer"": ""Xiaomi"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""syncdate"": ""2025-01-09 10:13:16"",    ""utcTime"": ""2025-01-09 07:12:55.318698Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""9"",    ""devicemodel"": ""M2003J15SC"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S003,cihaz_kullanm_gnl,9,,,,,0,1,,,"2025-01-10 07:52",,,,,,,,,,,,,,,,,AA021650-CF0E-11EF-9FD6-0F6243D901BB,"2025-01-10 07:52:16","2025-01-10 07:52:28",,1,"{    ""devicemanufacturer"": ""Xiaomi"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""syncdate"": ""2025-01-10 07:52:29"",    ""utcTime"": ""2025-01-10 04:52:16.053891Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""9"",    ""devicemodel"": ""M2003J15SC"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S003,cihaz_kullanm_gnl,10,,,,,0,2,,,,"2025-01-11 01:06",,,,,,,,,,,,,,,,25270A80-CF9F-11EF-B953-31827E4C5517,"2025-01-11 01:06:30","2025-01-11 01:07:03",,1,"{    ""devicemanufacturer"": ""Xiaomi"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""syncdate"": ""2025-01-11 01:07:04"",    ""utcTime"": ""2025-01-10 22:06:30.184064Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""9"",    ""devicemodel"": ""M2003J15SC"",    ""percentComplete"": ""15""  }",result.zip,2
IZTECH_S003,cihaz_kullanm_gnl,11,,,,,0,1,,,"2025-01-11 12:11",,,,,,,,,,,,,,,,,0781F3C0-CFFC-11EF-945E-1D1F9B30A25C,"2025-01-11 12:11:23","2025-01-11 12:11:46",,1,"{    ""devicemanufacturer"": ""Xiaomi"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""syncdate"": ""2025-01-11 12:11:47"",    ""utcTime"": ""2025-01-11 09:11:23.644719Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""+03"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""9"",    ""devicemodel"": ""M2003J15SC"",    ""percentComplete"": ""15""  }",result.zip,2
